areacode,districtcode,city_geocode,city,district_geocode,district,lon,lat,sta_fc,sta_rt,province,fc_lon,fc_lat,rt_lon,rt_lat,origin_areacode,exclude
101060407,220303,220300,四平市,220303,铁东,124.388464,43.16726,54157,54157,吉林省,124.3858,43.1217,124.3858,43.1217,101060407,0
101060403,220322,220300,四平市,220322,梨树,124.335802,43.30831,54154,54154,吉林省,124.3,43.35,124.3,43.35,101060403,0
101060405,220323,220300,四平市,220323,伊通,125.303124,43.345464,54164,54164,吉林省,125.2833,43.35,125.2833,43.35,101060405,0
101060404,220381,220300,四平市,220381,公主岭,124.817588,43.509474,54156,54156,吉林省,124.8,43.5167,124.8,43.5167,101060404,0
101060402,220382,220300,四平市,220382,双辽,123.505283,43.518275,54142,54142,吉林省,123.5333,43.5,123.5333,43.5,101060402,0
101060701,220400,220400,辽源市,220400,辽源,125.145349,42.902692,54260,54260,吉林省,125.0833,42.9167,125.0833,42.9167,101060701,1
101060704,220402,220400,辽源市,220402,龙山区,125.145164,42.902702,54260,54260,吉林省,125.0833,42.9167,125.0833,42.9167,101060704,0
101060705,220403,220400,辽源市,220403,西安区,125.151424,42.920415,54260,54260,吉林省,125.0833,42.9167,125.0833,42.9167,101060705,0
101060702,220421,220400,辽源市,220421,东丰,125.529623,42.675228,54261,54261,吉林省,125.4742,42.6736,125.4742,42.6736,101060702,0
101060703,220422,220400,辽源市,220422,东辽,124.991995,42.927724,54260,54260,吉林省,125.0833,42.9167,125.0833,42.9167,101060703,0
101060501,220500,220500,通化市,220500,通化,125.936501,41.721177,54363,54363,吉林省,125.9,41.6833,125.9,41.6833,101060501,1
101060507,220502,220500,通化市,220502,东昌区,125.936716,41.721233,54363,54363,吉林省,125.9,41.6833,125.9,41.6833,101060507,0
101060508,220503,220500,通化市,220503,二道江,126.045987,41.777564,54363,54363,吉林省,125.9,41.6833,125.9,41.6833,101060508,0
101060506,220521,220500,通化市,220521,通化县,125.753121,41.677918,54362,54362,吉林省,125.7333,41.6667,125.7333,41.6667,101060506,0
101060504,220523,220500,通化市,220523,辉南,126.042821,42.683459,54274,54274,吉林省,125.9853,42.6853,125.9853,42.6853,101060504,0
101060503,220524,220500,通化市,220524,柳河,125.740536,42.281484,54267,54267,吉林省,125.7333,42.25,125.7333,42.25,101060503,0
101060502,220581,220500,通化市,220581,梅河口,125.687336,42.530002,54266,54266,吉林省,125.6333,42.5333,125.6333,42.5333,101060502,0
101060505,220582,220500,通化市,220582,集安,126.186204,41.126276,54377,54377,吉林省,126.2167,41.15,126.2167,41.15,101060505,0
101060901,220600,220600,白山市,220600,白山,126.427839,41.942505,54371,54371,吉林省,126.4333,41.9333,126.4333,41.9333,101060901,1
101060908,220602,220600,白山市,220602,浑江,126.428035,41.943065,54371,54371,吉林省,126.4333,41.9333,126.4333,41.9333,101060908,0
101060907,220605,220600,白山市,220605,江源,126.584229,42.048109,54371,54279,吉林省,126.4333,41.9333,126.5833,42.05,101060907,0
101060906,220621,220600,白山市,220621,抚松,127.273796,42.332643,54371,54371,吉林省,126.4333,41.9333,126.4333,41.9333,101060906,0
101060902,220622,220600,白山市,220622,靖宇,126.808386,42.389689,54276,54276,吉林省,126.8,42.4,126.8,42.4,101060902,0
101060905,220623,220600,白山市,220623,长白,128.203384,41.419361,54386,54386,吉林省,128.1833,41.4167,128.1833,41.4167,101060905,0
101060903,220681,220600,白山市,220681,临江,126.919296,41.810689,54374,54374,吉林省,126.8833,41.8,126.8833,41.8,101060903,0
101060801,220700,220700,松原市,220700,松原,124.823608,45.118243,50946,50946,吉林省,124.8333,45.1833,124.8333,45.1833,101060801,1
101060806,220702,220700,松原市,220702,宁江,124.827851,45.176498,50946,50946,吉林省,124.8333,45.1833,124.8333,45.1833,101060806,0
101060803,220721,220700,松原市,220721,前郭,124.826808,45.116288,50949,50949,吉林省,124.8667,45.0833,124.8667,45.0833,101060803,0
101060804,220722,220700,松原市,220722,长岭,123.985184,44.276579,54049,54049,吉林省,123.9667,44.25,123.9667,44.25,101060804,0
101060802,220723,220700,松原市,220723,乾安,124.024361,45.006846,50948,50948,吉林省,124.0167,45,124.0167,45,101060802,0
101060805,220781,220700,松原市,220781,扶余,126.042758,44.986199,54063,54063,吉林省,126,44.9667,126,44.9667,101060805,0
101060601,220800,220800,白城市,220800,白城,122.841114,45.619026,50936,50936,吉林省,122.8333,45.6333,122.8333,45.6333,101060601,1
101060606,220802,220800,白城市,220802,洮北,122.842499,45.619253,50936,50936,吉林省,122.8333,45.6333,122.8333,45.6333,101060606,0
101060604,220821,220800,白城市,220821,镇赉,123.202246,45.846089,50940,50940,吉林省,123.1667,45.85,123.1667,45.85,101060604,0
101060605,220822,220800,白城市,220822,通榆,123.088543,44.80915,54041,54041,吉林省,123.0667,44.8,123.0667,44.8,101060605,0
101060602,220881,220800,白城市,220881,洮南,122.783779,45.339113,50939,50939,吉林省,122.7567,45.3481,122.7567,45.3481,101060602,0
101060603,220882,220800,白城市,220882,大安,124.291512,45.507648,50945,50945,吉林省,124.2389,45.5061,124.2389,45.5061,101060603,0
101060306,222400,222400,延边朝鲜族自治州,222400,延边,129.513228,42.904823,54292,54292,吉林省,129.5042,42.8744,129.5042,42.8744,101060306,1
101060301,222401,222400,延边朝鲜族自治州,222401,延吉,129.51579,42.906964,54292,54292,吉林省,129.5042,42.8744,129.5042,42.8744,101060301,0
101060309,222402,222400,延边朝鲜族自治州,222402,图们,129.846701,42.966621,54293,54293,吉林省,129.8333,42.95,129.8333,42.95,101060309,0
101060302,222403,222400,延边朝鲜族自治州,222403,敦化,128.22986,43.366921,54186,54186,吉林省,128.2,43.3667,128.2,43.3667,101060302,0
101060308,222404,222400,延边朝鲜族自治州,222404,珲春,130.365787,42.871057,54291,54291,吉林省,130.3464,42.7867,130.3464,42.7867,101060308,0
101060307,222405,222400,延边朝鲜族自治州,222405,龙井,129.425747,42.771029,54290,54290,吉林省,129.4,42.7667,129.4,42.7667,101060307,0
101060305,222406,222400,延边朝鲜族自治州,222406,和龙,129.008748,42.547004,54286,54286,吉林省,129,42.5333,129,42.5333,101060305,0
101060304,222424,222400,延边朝鲜族自治州,222424,汪清,129.766161,43.315426,54195,54195,吉林省,129.7833,43.3,129.7833,43.3,101060304,0
101060303,222426,222400,延边朝鲜族自治州,222426,安图,128.901865,43.110994,54187,54187,吉林省,128.9167,43.1167,128.9167,43.1167,101060303,0
101050101,230100,230100,哈尔滨市,230100,哈尔滨,126.642464,45.756967,50953,50953,黑龙江省,126.5739,45.9347,126.5739,45.9347,101050101,1
101050114,230102,230100,哈尔滨市,230102,道里区,126.612532,45.762035,50953,50953,黑龙江省,126.5739,45.9347,126.5739,45.9347,101050114,0
101050115,230103,230100,哈尔滨市,230103,南岗区,126.652098,45.755971,50953,50953,黑龙江省,126.5739,45.9347,126.5739,45.9347,101050115,0
101050116,230104,230100,哈尔滨市,230104,道外区,126.648838,45.78454,50953,50953,黑龙江省,126.5739,45.9347,126.5739,45.9347,101050116,0
101050117,230108,230100,哈尔滨市,230108,平房区,126.629257,45.605567,50953,50953,黑龙江省,126.5739,45.9347,126.5739,45.9347,101050117,0
101050118,230109,230100,哈尔滨市,230109,松北区,126.563066,45.814656,50956,50956,黑龙江省,126.7747,46.0914,126.7747,46.0914,101050118,0
101050119,230110,230100,哈尔滨市,230110,香坊区,126.667049,45.713067,50953,50953,黑龙江省,126.5739,45.9347,126.5739,45.9347,101050119,0
101050103,230111,230100,哈尔滨市,230111,呼兰,126.603302,45.98423,50956,50956,黑龙江省,126.7747,46.0914,126.7747,46.0914,101050103,0
101050104,230112,230100,哈尔滨市,230112,阿城,126.972726,45.538372,50958,50958,黑龙江省,126.9356,45.5342,126.9356,45.5342,101050104,0
101050102,230113,230100,哈尔滨市,230113,双城区,126.308784,45.377942,50955,50955,黑龙江省,126.3186,45.3939,126.3186,45.3939,101050102,0
101050106,230123,230100,哈尔滨市,230123,依兰,129.565594,46.315105,50877,50877,黑龙江省,129.5833,46.3,129.5833,46.3,101050106,0
101050109,230124,230100,哈尔滨市,230124,方正,128.836131,45.839536,50964,50964,黑龙江省,128.8,45.8333,128.8,45.8333,101050109,0
101050105,230125,230100,哈尔滨市,230125,宾县,127.48594,45.759369,50960,50960,黑龙江省,127.3833,45.7333,127.3833,45.7333,101050105,0
101050107,230126,230100,哈尔滨市,230126,巴彦,127.403602,46.081889,50867,50867,黑龙江省,127.35,46.0833,127.35,46.0833,101050107,0
101050113,230127,230100,哈尔滨市,230127,木兰,128.042675,45.949826,50962,50962,黑龙江省,128.0453,45.9756,128.0453,45.9756,101050113,0
101050108,230128,230100,哈尔滨市,230128,通河,128.747786,45.977618,50963,50963,黑龙江省,128.7333,45.9667,128.7333,45.9667,101050108,0
101050110,230129,230100,哈尔滨市,230129,延寿,128.331886,45.455648,50965,50965,黑龙江省,128.28,45.4417,128.28,45.4417,101050110,0
101050111,230183,230100,哈尔滨市,230183,尚志,127.968539,45.214953,50968,50968,黑龙江省,127.9667,45.2167,127.9667,45.2167,101050111,0
101050112,230184,230100,哈尔滨市,230184,五常,127.15759,44.919418,54080,54080,黑龙江省,127.15,44.9,127.15,44.9,101050112,0
101050201,230200,230200,齐齐哈尔市,230200,齐齐哈尔,123.95792,47.342081,50745,50745,黑龙江省,123.9236,47.3761,123.9236,47.3761,101050201,1
101050211,230202,230200,齐齐哈尔市,230202,龙沙,123.957338,47.341736,50745,50745,黑龙江省,123.9236,47.3761,123.9236,47.3761,101050211,0
101050212,230203,230200,齐齐哈尔市,230203,建华,123.955888,47.354494,50745,50745,黑龙江省,123.9236,47.3761,123.9236,47.3761,101050212,0
101050213,230204,230200,齐齐哈尔市,230204,铁锋,123.973555,47.339499,50745,50745,黑龙江省,123.9236,47.3761,123.9236,47.3761,101050213,0
101050214,230205,230200,齐齐哈尔市,230205,昂昂溪,123.813181,47.156867,50745,50745,黑龙江省,123.9236,47.3761,123.9236,47.3761,101050214,0
101050215,230206,230200,齐齐哈尔市,230206,富拉尔基,123.638873,47.20697,50745,50745,黑龙江省,123.9236,47.3761,123.9236,47.3761,101050215,0
101050216,230207,230200,齐齐哈尔市,230207,碾子山,122.887972,47.51401,50741,50741,黑龙江省,123.5,47.9333,123.5,47.9333,101050216,0
101050217,230208,230200,齐齐哈尔市,230208,梅里斯,123.754599,47.311113,50745,50745,黑龙江省,123.9236,47.3761,123.9236,47.3761,101050217,0
101050203,230221,230200,齐齐哈尔市,230221,龙江,123.187225,47.336388,50739,50739,黑龙江省,123.2442,47.3003,123.2442,47.3003,101050203,0
101050206,230223,230200,齐齐哈尔市,230223,依安,125.307561,47.890098,50750,50750,黑龙江省,125.2917,47.9006,125.2917,47.9006,101050206,0
101050210,230224,230200,齐齐哈尔市,230224,泰来,123.41953,46.39233,50844,50844,黑龙江省,123.4536,46.4,123.4536,46.4,101050210,0
101050204,230225,230200,齐齐哈尔市,230225,甘南县,123.506034,47.917838,50741,50741,黑龙江省,123.5,47.9333,123.5,47.9333,101050204,0
101050205,230227,230200,齐齐哈尔市,230227,富裕,124.469106,47.797172,50742,50742,黑龙江省,124.4772,47.7928,124.4772,47.7928,101050205,0
101050208,230229,230200,齐齐哈尔市,230229,克山,125.874355,48.034342,50658,50658,黑龙江省,125.7878,48.0842,125.7878,48.0842,101050208,0
101050209,230230,230200,齐齐哈尔市,230230,克东,126.249094,48.03732,50659,50659,黑龙江省,126.2403,48.0539,126.2403,48.0539,101050209,0
101050207,230231,230200,齐齐哈尔市,230231,拜泉,126.091911,47.607363,50755,50755,黑龙江省,126.0722,47.6203,126.0722,47.6203,101050207,0
101050202,230281,230200,齐齐哈尔市,230281,讷河,124.882172,48.481133,50646,50646,黑龙江省,124.8828,48.5031,124.8828,48.5031,101050202,0
101051101,230300,230300,鸡西市,230300,鸡西,130.975966,45.300046,50978,50978,黑龙江省,130.9089,45.305,130.9089,45.305,101051101,1
101051105,230302,230300,鸡西市,230302,鸡冠区,130.974374,45.30034,50978,50978,黑龙江省,130.9089,45.305,130.9089,45.305,101051105,0
101051106,230303,230300,鸡西市,230303,恒山区,130.910636,45.213242,50978,50978,黑龙江省,130.9089,45.305,130.9089,45.305,101051106,0
101051107,230304,230300,鸡西市,230304,滴道区,130.846823,45.348812,50978,50978,黑龙江省,130.9089,45.305,130.9089,45.305,101051107,0
101051108,230305,230300,鸡西市,230305,梨树区,130.697781,45.092195,50978,50978,黑龙江省,130.9089,45.305,130.9089,45.305,101051108,0
101051109,230306,230300,鸡西市,230306,城子河,131.010501,45.338248,50978,50978,黑龙江省,130.9089,45.305,130.9089,45.305,101051109,0
101051110,230307,230300,鸡西市,230307,麻山,130.481126,45.209607,50979,50979,黑龙江省,130.2442,45.2753,130.2442,45.2753,101051110,0
101051104,230321,230300,鸡西市,230321,鸡东,131.148907,45.250892,50987,50987,黑龙江省,131.0944,45.2589,131.0944,45.2589,101051104,0
101051102,230381,230300,鸡西市,230381,虎林,132.973881,45.767985,50983,50983,黑龙江省,132.8831,45.7606,132.8831,45.7606,101051102,0
101051103,230382,230300,鸡西市,230382,密山,131.874137,45.54725,50985,50985,黑龙江省,131.8667,45.55,131.8667,45.55,101051103,0
101051201,230400,230400,鹤岗市,230400,鹤岗,130.277487,47.332085,50775,50775,黑龙江省,130.1958,47.3383,130.1958,47.3383,101051201,1
101051204,230402,230400,鹤岗市,230402,向阳区,130.292478,47.345372,50775,50775,黑龙江省,130.1958,47.3383,130.1958,47.3383,101051204,0
101051205,230403,230400,鹤岗市,230403,工农区,130.276652,47.331678,50775,50775,黑龙江省,130.1958,47.3383,130.1958,47.3383,101051205,0
101051206,230404,230400,鹤岗市,230404,南山区,130.275533,47.31324,50775,50775,黑龙江省,130.1958,47.3383,130.1958,47.3383,101051206,0
101051207,230405,230400,鹤岗市,230405,兴安区,130.236169,47.252911,50775,50775,黑龙江省,130.1958,47.3383,130.1958,47.3383,101051207,0
101051208,230406,230400,鹤岗市,230406,东山区,130.31714,47.337385,50775,50775,黑龙江省,130.1958,47.3383,130.1958,47.3383,101051208,0
101051209,230407,230400,鹤岗市,230407,兴山区,130.30534,47.35997,50776,50776,黑龙江省,130.8333,47.5667,130.8333,47.5667,101051209,0
101051203,230421,230400,鹤岗市,230421,萝北,130.829087,47.577577,50776,50776,黑龙江省,130.8333,47.5667,130.8333,47.5667,101051203,0
101051202,230422,230400,鹤岗市,230422,绥滨,131.860526,47.289892,50787,50787,黑龙江省,131.8406,47.3083,131.8406,47.3083,101051202,0
101051301,230500,230500,双鸭山市,230500,双鸭山,131.157304,46.643442,50884,50884,黑龙江省,131.1528,46.655,131.1528,46.655,101051301,1
101051306,230502,230500,双鸭山市,230502,尖山区,131.15896,46.642961,50880,50880,黑龙江省,131.113,46.7406,131.113,46.7406,101051306,0
101051307,230503,230500,双鸭山市,230503,岭东区,131.163675,46.591076,50880,50880,黑龙江省,131.113,46.7406,131.113,46.7406,101051307,0
101051308,230505,230500,双鸭山市,230505,四方台,131.333181,46.594347,50880,50880,黑龙江省,131.113,46.7406,131.113,46.7406,101051308,0
101051309,230506,230500,双鸭山市,230506,宝山区,131.404294,46.573366,50880,50880,黑龙江省,131.113,46.7406,131.113,46.7406,101051309,0
101051302,230521,230500,双鸭山市,230521,集贤,131.13933,46.72898,50880,50880,黑龙江省,131.113,46.7406,131.113,46.7406,101051302,0
101051305,230522,230500,双鸭山市,230522,友谊,131.810622,46.775159,50884,50884,黑龙江省,131.1528,46.655,131.1528,46.655,101051305,0
101051303,230523,230500,双鸭山市,230523,宝清,132.206415,46.328781,50888,50888,黑龙江省,132.1653,46.3881,132.1653,46.3881,101051303,0
101051304,230524,230500,双鸭山市,230524,饶河,134.021162,46.801288,50892,50892,黑龙江省,133.9939,46.7931,133.9939,46.7931,101051304,0
101050901,230600,230600,大庆市,230600,大庆,125.11272,46.590734,50850,50850,黑龙江省,124.9903,46.6208,124.9903,46.6208,101050901,1
101050906,230602,230600,大庆市,230602,萨尔图,125.114643,46.596356,50850,50850,黑龙江省,124.9903,46.6208,124.9903,46.6208,101050906,0
101050907,230603,230600,大庆市,230603,龙凤区,125.145794,46.573948,50850,50850,黑龙江省,124.9903,46.6208,124.9903,46.6208,101050907,0
101050908,230604,230600,大庆市,230604,让胡路,124.868341,46.653254,50850,50850,黑龙江省,124.9903,46.6208,124.9903,46.6208,101050908,0
101050909,230605,230600,大庆市,230605,红岗区,124.889528,46.403049,50850,50850,黑龙江省,124.9903,46.6208,124.9903,46.6208,101050909,0
101050910,230606,230600,大庆市,230606,大同区,124.818509,46.034304,50950,50950,黑龙江省,125.2503,45.7031,125.2503,45.7031,101050910,0
101050903,230621,230600,大庆市,230621,肇州,125.273254,45.708685,50950,50950,黑龙江省,125.2503,45.7031,125.2503,45.7031,101050903,0
101050904,230622,230600,大庆市,230622,肇源,125.081974,45.518832,50954,50954,黑龙江省,125.0814,45.5047,125.0814,45.5047,101050904,0
101050902,230623,230600,大庆市,230623,林甸,124.877742,47.186411,50749,50749,黑龙江省,124.8347,47.1844,124.8347,47.1844,101050902,0
101050905,230624,230600,大庆市,230624,杜尔伯特,124.446259,46.865973,50842,50842,黑龙江省,124.4183,46.8389,124.4183,46.8389,101050905,0
101050801,230700,230700,伊春市,230700,伊春,128.899284,47.726851,50774,50774,黑龙江省,128.8358,47.7081,128.8358,47.7081,101050801,1
101050830,230702,230700,伊春市,230702,伊春区,128.913459,47.733954,50774,50774,黑龙江省,128.8358,47.7081,128.8358,47.7081,101050817,0
101050806,230703,230700,伊春市,230703,南岔区,129.28246,47.137314,50775,50775,黑龙江省,130.1958,47.3383,130.1958,47.3383,101050806,0
101050807,230704,230700,伊春市,230704,友好区,128.838961,47.854303,50772,50772,黑龙江省,129.2347,48.11,129.2347,48.11,101050807,0
101050808,230705,230700,伊春市,230705,西林区,129.311441,47.479437,50774,50774,黑龙江省,128.8358,47.7081,128.8358,47.7081,101050808,0
101050809,230706,230700,伊春市,230706,翠峦,128.671746,47.726228,50774,50774,黑龙江省,128.8358,47.7081,128.8358,47.7081,101050809,0
101050810,230707,230700,伊春市,230707,新青,129.52995,48.288292,50674,50674,黑龙江省,129.4333,48.5667,129.4333,48.5667,101050810,0
101050811,230708,230700,伊春市,230708,美溪,129.133411,47.636102,50774,50774,黑龙江省,128.8358,47.7081,128.8358,47.7081,101050811,0
